scientist_id,name
A5100688995,Yin Yin
A5114375543,M. Pałka
A5008382551,Peter A. McCullough
A5026470145,Bradford J. Wood
A5028956180,Hirohisa Saito
A5041538919,Edward T. Bullmore
A5054114697,Eric B. Rimm
A5059527725,Paulo Hilário Nascimento Saldiva
A5067413533,Meir J. Stampfer
A5077494149,Tomas Hökfelt
A5082109205,Kadambot H. M. Siddique
A5109189230,Karl Peters
A5000908770,Lionel Stange
A5025989795,Shlomo Shamai
A5038905661,David A. Weitz
A5042222985,Joshua Rosnow
A5055343267,Jan W. Bats
A5057525661,Kottakkaran Sooppy Nisar
A5065669889,Dario Farina
A5066447005,Darrell G. Schlom
A5083263115,Mario Piattini
A5100341927,Dianguo Xu
A5106526159,L. Cristella
A5106557026,Young Tae Kim
A5035750388,Hassan Y. Aboul‐Enein
A5045801673,Paras N. Prasad
A5100690710,Xinping Guan
A5110431019,L. Mirabito
A5110769784,Akira Fujishima
A5000408967,D. Kirkby
A5002580011,Albert Padwa
A5011543287,M. Thomson
A5024139161,H. A. Weaver
A5032820922,S. Stoyko
A5035149579,Michael H. Crawford
A5061167455,Lawrence Corey
A5101696960,A. Hrynevich
A5108648419,M. Abbrescia
A5031487360,Frits R. Rosendaal
A5039894797,김상철
A5081465336,이정현
A5085028425,William J. Gradishar
A5100369038,Ning Li
A5100671882,Bin He
A5105832217,Kazuwa Nakao
A5107390081,A. Ustyuzhanin
A5112756074,John Nichols
A5018676117,Andrzej Cichocki
A5025391635,Mary E. Cain
A5035394476,Paolo Maria Rossini
A5044287074,Toshio Tanaka
A5063240364,김수경
A5067693590,E. S. Kuwertz
A5076143947,Luca Bertello
A5100318132,Wei Li
A5101528812,B. S. Zou
A5103756691,M. Wayne
A5110906163,Brian E. Leonard
A5003431180,S. Padhi
A5005177820,Satoshi Matsumoto
A5007360148,A. Grecu
A5008149243,Remo Panaccione
A5012666360,O. Pooth
A5017002895,Gerhard Ehninger
A5020240053,Jill B. Becker
A5026714258,张洁
A5031434670,A. Terkulov
A5040747406,P. Giommi
A5049861668,Akira Nishiyama
A5082442398,William A. Gahl
A5085637107,Shaul Mukamel
A5100402073,Yu Yu
A5107838521,N. Giokaris
A5009376065,B. R. Ko
A5012371897,김재호
A5016800053,T. Krojer
A5017568894,Joanne Shorter
A5019504861,José C. Prı́ncipe
A5020556259,Victor Duruy
A5034210110,Vera Rich
A5045465014,Gert Van Assche
A5045767788,Mika Kähönen
A5056623917,Álvaro Pascual‐Leone
A5056665061,Michael S. Okun
A5059132544,Grzegorz Opolski
A5062465222,E. Berger
A5075668309,Kazuo Suzuki
A5090891106,Bart Ellenbroek
A5114376109,E. Paoloni
A5007835333,A. Bhasin
A5024096024,Janet Raloff
A5033125462,A. Claudio Cuello
A5033616215,Jingyang Niu
A5034467077,Howard Bauchner
A5038723942,박성호
A5045377460,Steven G. Louie
A5048636484,H. Mildner
A5053082969,Gordon Parker
A5058666235,Gábor A. Somorjai
A5100348065,Nayoung Kim
A5108167231,R. Bartek
A5005250779,V. Khachatryan
A5026268480,김철환
A5026410195,Sean C. Solomon
A5044103652,Redactie KITLV
A5047478386,Peter Gibbs
A5059197069,Jörg Franke
A5067237537,Renato D. Lópes
A5069501025,Ahip
A5074191348,Maurizio Prato
A5081914923,Luís Ceze
A5085358729,이미숙
A5012642973,Evan S. Dellon
A5026211728,J. V. Mead
A5039703037,Michal Bauer
A5043163204,Grant W. Montgomery
A5069322953,Walter Herzog
A5069656777,Linda P. Spear
A5075518419,Murray F. Brennan
A5094361178,Franz Printing
A5100600328,S. Caron
A5102799406,António Pellicer
A5104046994,David B. Bylund
A5108778722,Jean‐Michel Scherrmann
A5002441008,Stephen G. Davies
A5003746258,Jin Zou
A5009658255,George Em Karniadakis
A5015786054,N. E. Pettersson
A5020208893,Solomon H. Snyder
A5044650311,Massoud Pedram
A5045336469,David J. Brooks
A5046831441,Elsayed Z. Soliman
A5060900182,Kazuo Tanaka
A5060985095,Peter Benner
A5062537245,F. Archilli
A5064026729,Denis Flandre
A5084579251,Sterling C. Johnson
A5085256777,Surinder K. Batra
A5087095202,Roger S. Blumenthal
A5091005224,최진영
A5100400885,Yuan Chen
A5100410780,Woojin Lee
A5003668888,Eckard Macherauch
A5049154222,Laurence T. Yang
A5053889821,Quim Casas
A5066665434,Oluf Pedersen
A5068247471,Michael L. Klein
A5076075206,J. K. Anders
A5100351902,Lin Zhang
A5109972303,J.N. Low
A5114376525,D. Toback
A5011863508,Sudha Seshadri
A5017525149,S. Henrot–Versillé
A5019694599,김영규
A5027152610,Jack A. Roth
A5030622546,Osamu Ishikawa
A5039312938,James J. Duderstadt
A5040343666,E. A. Yetkin
A5040598662,Ian Tomlinson
A5040946565,Abraham Loeb
A5048176693,Robert T. Sataloff
A5049058097,V. Zhulanov
A5065696820,W. Rhode
A5065782890,B. Bhuyan
A5077862670,A. W. Thomas
A5080693452,Amand Faessler
A5086850753,Shinji Tanaka
A5088307376,Naveen Pemmaraju
A5100366717,Kun Wang
A5100387148,Ning Wang
A5100445622,Xia Li
A5100654810,Shusen Zheng
A5008234951,Judith G. Hall
A5015051704,Roberto Morandotti
A5019581925,Diane A. Dickie
A5026682828,K. F. Read
A5029876769,LI Nan
A5047405956,Nanning Zheng
A5048464948,Brian G. Feagan
A5048946051,E.E. Castellano
A5056012765,Xavier Querol
A5066567020,Ulf-G. Meißner
A5076621021,James R. Cerhan
A5081823769,Kurt Benirschke
A5091523473,Alberico L. Catapano
A5101885138,Satoshi Morita
A5103242318,Mark Engelhard
A5106308023,R. Contri
A5108117696,S. Czellár
A5109007781,Zhang
A5009835561,M. Maggiora
A5011281064,Fumiyuki Adachi
A5014231492,Olivier Bruyère
A5020923463,Immanuel Kant
A5050770892,Inga D. Neumann
A5053465857,John P. Hughes
A5072087878,Carl Trettin
A5072104844,Adam S. Kibel
A5074645101,Philip C. Calder
A5078660801,이영석
A5082920659,G. I. Veres
A5091263846,S. Spataro
A5111368732,Eliot Marshall
A5002972322,Pieter Sonneveld
A5009232538,李翔
A5034292099,Akira Shimizu
A5038961462,Gérald Pierard
A5047218430,Masayuki Inaba
A5091399343,Karl M. Kadish
A5100767595,Fernando J. Martínez
A5106023602,Xiao Xiao
A5107003573,A. La Rosa
A5002222866,Hiroshi Yamamoto
A5022550644,Richard S. Houlston
A5026839393,Gail Williams
A5032297413,Thomas Liehr
A5061880518,Nicholas Rescher
A5070448462,Günther Deuschl
A5075284186,Kazuhiko Yamamoto
A5077294018,S. Kandybei
A5078098742,M. Faucci Giannelli
A5079515801,Catherine Zucker
A5083012976,Dirk Voorhoof
A5087674067,Ioannis K. Argyros
A5088516335,Steven A. Narod
A5107854123,Y. Pan
A5108167357,V. M. M. Cairo
A5111383423,Dong
A5114374179,J. C. Lange
A5000320455,Junji Cao
A5004233779,김소연
A5018899274,Guido Gerken
A5021396027,I. Naryshkin
A5024419745,M. Kawasaki
A5028468921,V. Kudryavtsev
A5030858163,Tony Q. S. Quek
A5031953031,Martina de Zwaan
A5034987953,Pierfranco Conté
A5035632164,Quan‐Hoang Vuong
A5036973907,Martin Beer
A5038055716,Julie Chytilová
A5043201732,Peter Libby
A5045169058,S. Jiggins
A5050126669,Curtis C. Harris
A5051967056,Niels Birbaumer
A5060033755,Gregory J. Riely
A5061204327,Justin S. Smith
A5079665118,R. R. Alfano
A5100391896,Wei Wang
A5106671768,Li Li
A5113608501,Stephen C. Fowler
A5013979618,C. Kouveliotou
A5050860075,Richard Brinsley Sheridan
A5075394738,Charlotte E. Teunissen
A5077039909,Thomas M. Antonsen
A5083504898,Francisco Chinesta
A5100418953,Zhang Li
A5100426898,Jingjing Wang
A5100456534,Liang Wang
A5111984456,Fernand Labrie
A5003784984,A. Bertolin
A5008303162,Ingrid Pabinger
A5016337773,Tomoaki Ohtsuki
A5029717763,Stefan Beissert
A5032025339,Yaakov Stern
A5052981089,M. Cooke
A5057972313,D. M. Asner
A5057974435,A. Dziurda
A5074640521,Fang Li
A5100695826,Chang Ming Li
A5101774917,G. Gustavino
A5107827131,C. Blocker
A5114164329,R.W. Harrington
A5115589260,J. Roberts
A5002509297,Li D
A5003917020,Richard S.J. Tol
A5007249071,Philip P. Power
A5007473059,Vinod H. Thourani
A5007706452,Jun Ren
A5017659700,総一朗 田原
A5023266580,Giorgio Gandaglia
A5024108653,Walid Saad
A5025330719,Jérôme Marrot
A5031713672,Alejandro A. Rabinstein
A5040988103,D. Malesani
A5056006683,Yupeng Tian
A5061244554,Claiborne Pell
A5077132743,C. Vander Velde
A5084122016,Ioannis Kompatsiaris
A5084408913,Yogita Chudasama
A5089967868,Alessandro Padovani
A5100406188,Changhee Lee
A5100661022,Zuo‐Feng Zhang
A5103326141,L. L. Kurchaninov
A5107828088,E. A. De Wolf
A5109202623,Michael J. Owens
A5113475774,Yang
A5003615484,이영철
A5008066685,S. Xie
A5009571742,M. Charles
A5018124544,Zhi‐Xun Shen
A5019706236,Thomas M. Scalea
A5024423972,E. M. Baldin
A5046694694,D. R. Blake
A5047357267,Fabrizio Colosimo
A5049759930,Mario Maggi
A5059458620,Michael O’Donovan
A5076995372,Jon Zubieta
A5077491842,E. W. Meijer
A5089564180,Jin Chen
A5107844037,H. Tsunemi
A5108042625,G. Wilkinson
A5109549001,Min Min
A5000545244,Jagat Narula
A5021103759,김동일
A5037731520,Stephan Achenbach
A5045678583,David A. Hensher
A5051082082,I. Cibulka
A5059690857,Stéphane Oudard
A5064264687,Charles F. Reynolds
A5076841001,W.E. Wallace
A5078489750,Ian Pavord
A5083101824,Michaël Baumann
A5084024326,Maurizio Fava
A5089558504,A. Santra
A5091680581,John A. McGrath
A5107902017,S. Viret
A5109564764,Luis A. Oro
A5009478169,G.J. Davies
A5030507797,Mitsuru Itoh
A5037933314,Werner Massa
A5052591354,Markku Leskelä
A5066501440,R. F. Mushotzky
A5074290686,Tingwen Huang
A5078773374,S. Pigazzini
A5079900787,Hiroyasu Iso
A5101939212,Markku Laakso
A5109124685,John C. Campbell
A5112028515,Yu
A5006264568,Wendy J. Brown
A5029004287,Alain Fischer
A5039032334,Marco Matucci‐Cerinic
A5039639102,Christine Van Broeckhoven
A5039867412,N. Cavallo
A5048647653,Kuldeep Dhama
A5065337282,Анна В. Вологжанина
A5067927464,Lisette Hilton
A5079418869,William D. Figg
A5079862221,Hilkka Soininen
A5084440348,C. M. Pieters
A5100414978,Zheng Li
A5100779843,Xuefeng Chen
A5108167028,E. Gushchin
A5007399893,Timothy C. Beers
A5007894770,C. Roland
A5019620686,E. Ben-Haim
A5048098520,Katsuhiko Yanaga
A5061081732,N. Nakamura
A5079366862,Akira Yoshida
A5091389697,Indranil Biswas
A5112398308,Franz X. Kärtner
A5114375010,K. Trabelsi
A5000234334,Yucheng Wu
A5022032933,Michael Roden
A5023340072,Balázs Győrffy
A5035377468,OpenStax
A5035895607,Chika Ugwuodo
A5037854343,Steve B. Howell
A5038640438,Fabián D. Menalled
A5043868230,J. Th. M. De Hosson
A5044772737,Hiroshi Nakano
A5066843009,Kenneth A. Ellenbogen
A5067611476,Niklas Luhmann
A5073246821,Oliver Sartor
A5081214299,Steven A. Kaplan
A5090837721,김기태
A5094325874,S Pirro
A5102743501,Susan O’Brien
A5110866066,Herbert Spencer
A5112622315,Guolan Gao
A5019810689,Jeng‐Shyang Pan
A5021618137,Anne Jackson
A5028021605,Ari Jumpponen
A5031518241,Qing Huang
A5043264677,Daniel R. Weinberger
A5043574143,A. Dzyuba
A5058873848,김용환
A5062220148,Ralf Gold
A5072671518,Adrian C. Whitwood
A5072912162,Laifei Cheng
A5074395966,Pamela Sullivan
A5111697602,Walter Scott
A5114378082,A. K. Kalsi
A5114378468,L. La Rotonda
A5009735497,Michael Bailey
A5019858492,Steven G. E. Marsh
A5025789289,V. Bocci
A5042699954,Johannes Lehmann
A5053758493,Robert Brown
A5057073317,Robert J Henry
A5088964967,Nitish V. Thakor
A5115076700,Chao Wang
A5115604450,А. Александров
A5012224683,Peter T. Scardino
A5021928700,Daniel J. Scheeres
A5022383639,Donghoon Choi
A5033519199,Kenneth J. O’Byrne
A5033792420,Olivier Devuyst
A5039830249,Y. D. Oh
A5042526463,刘佳
A5045361068,Jong‐Hwa Lee
A5045945375,A. Campoverde
A5048409881,Kamaruzzaman Sopian
A5049340312,Yasushi Sakata
A5053230976,Hans‐Christoph Pape
A5083782157,Hiroshi Sakamoto
A5089969316,Suzanne H. Mitchell
A5100612034,Qiang Fu
A5100681585,Seung Up Kim
A5005824918,Yuman Fong
A5010339880,Xiang Liu
A5012296389,J.-C. Fontaine
A5015138770,Arjun Sahgal
A5022464374,Tin Aung
A5026352442,Michael J. Owen
A5028252442,Brian H. Rowe
A5040156444,Samir Hanash
A5043171073,E. Schöpf
A5043937361,E. L. Gkougkousis
A5051026378,Yoon‐Seok Chang
A5053361384,Ruedi Aebersold
A5072744508,Masashi Sugiyama
A5076273697,Stefanie Dehnen
A5080729648,Spencer G. Lucas
A5086110948,T. Takabatake
A5089696383,李 俊
A5090136280,Robert H. Crabtree
A5107890432,C. Nicolaou
A5108104874,François
A5109835017,Wang
A5000239300,Jie Jin
A5008177500,Georg Nickenig
A5014540719,Hermenegildo Garcı́a
A5031691523,Roy M. Harrison
A5042642226,Shichang Kang
A5056364822,Elke Oberhofer
A5064953304,Patricia LoRusso
A5073727558,А. Д. Каприн
A5085659384,Unidentified
A5085708490,Aarno Palotie
A5087910041,Paul J. Chirik
A5088795330,S. Dogra
A5100378803,Tong Zhang
A5100402375,Yong Yang
A5112712535,Dennis Denney
A5112729368,Herbert Wittel
A5010213141,Marc D. Walter
A5010897098,Masatoshi Ishikawa
A5025363291,Yoshio Yamaoka
A5028938155,Volker Heinemann
A5031479644,Michael L. Gross
A5033698551,Carsten Denkert
A5039196703,Kabir Peay
A5042703409,William Jackson Hooker
A5056681502,James D. Chalmers
A5063904421,Everett E. Vokes
A5070802353,K. De Bruyn
A5079660000,Richard R. Schrock
A5087571749,Tadeusz Robak
A5104062079,Ennio Esposito
A5109937829,J. R. Cummings
A5011558464,Umesh K. Mishra
A5015754502,Gavin Giovannoni
A5020544805,William H. Frishman
A5033536093,Nicholas J. Cox
A5053158998,이정수
A5054700225,S. Leontsinis
A5058936239,Chin‐Teng Lin
A5063591215,Lars Wallentin
A5068257880,Éric Bouffet
A5107825834,U. Nauenberg
A5004844817,C. Grefe
A5028209614,Seung Joon Rhee
A5038322204,Charis Eng
A5044264078,Peter B. Reich
A5048394709,Joseph D. Tobias
A5061377409,L. Lloret Iglesias
A5065282629,Craig I Coleman
A5066750285,김혜정
A5083717200,Zhiyong Zhang
A5086377751,Youngkeun Ahn
A5112621366,Hua
A5007993808,David C. Currow
A5051520180,Andrea Biondi
A5054806694,G. Ricker
A5078220101,S. Esen
A5080001926,Yung Hyun Choi
A5083413740,Makoto Takizawa
A5085412804,Jun Nishimura
A5100387487,Meilin Liu
A5100455306,Tao Li
A5103283243,R. P. Lin
A5107596541,Mark J. Daly
A5108061272,M. Lipinski
A5109270126,Zhong
A5114375970,J. Monk
A5007679161,Diederick E. Grobbee
A5018607314,Raquel E. Gur
A5033335450,Nigel G. Laing
A5062254316,Michael J. Wingfield
A5073540033,Pedro Alexandrino Fernandes
A5075488703,K. Werner
A5087575712,Elisabeth Mahase
A5100368060,Na Li
A5100455750,Fei Wang
A5108511937,Wolfgang Hiddemann
A5109921658,W. Van Doninck
A5001536726,Carlos Rubio-Terrés
A5001991575,Jin Jin
A5010044441,Feng Yan
A5033419561,Chris M. Wood
A5041938820,Qian‐Feng Zhang
A5046618429,Yang Xiao
A5058286546,Marcel Dicke
A5064611725,Jean‐François Carpentier
A5077549659,L. Manhaes de Andrade Filho
A5085467135,Naomichi Matsumoto
A5089661293,Hartwig Huland
A5100708513,Jeong Min Lee
A5107481947,M. Sławińska
A5107835526,S. Nuzzo
A5107847744,S. P. Mc Kee
A5018770882,김은희
A5034154176,R. Piegaia
A5039806141,L.P. Shulman
A5045449139,C. J. G. Onderwater
A5045497276,Dick de Zeeuw
A5048388170,Wolfgang Kern
A5074630020,Ernst‐Detlef Schulze
A5086653419,F. U. Bernlochner
A5100603158,Aditya K. Gupta
A5110083178,M. Rodozov
A5113464549,Ye
A5000611736,Robert A. Bonomo
A5016256924,李岩
A5019811024,Francisco J. Blanco
A5023839280,Petter Gottschalk
A5030304672,Khalil Amine
A5034576114,Mark A. Geyer
A5035531924,Qiang Fu
A5062843291,Harvey D. White
A5063231545,C.P.G.M. de Groot
A5065570783,久松 中野
A5072453151,U. Wiedner
A5086839394,Olle Melander
A5100657319,Quan Xue
A5100732618,Wei Gao
A5006241226,Prokar Dasgupta
A5009700689,René Kizek
A5018487425,Frank R. Fronczek
A5018722278,Wendy K. Chung
A5020600525,Dirk Einecke
A5022620505,Daniel Wendling
A5024639762,M. Keil
A5027489586,Alexis Brice
A5030074780,B. A. Arbuzov
A5033211296,Patrick Michel
A5048808978,Richard A. Bryant
A5055892635,Igor S. Zonn
A5069496306,Dirk J. van Veldhuisen
A5074989705,R. C. Wiens
A5077804559,Michael F. Läppert
A5089538393,H. Nanjo
A5101992302,N. Bruscino
A5111559211,J. R. Batley
A5011739266,Jonathan I. Silverberg
A5011966088,Yukihide Iwamoto
A5013252273,박상준
A5017331725,Tatsuo Arai
A5019618023,Jianrong Qiu
A5022300438,Henk Nijmeijer
A5026197656,Raymond J. Dolan
A5043510129,S. Selberherr
A5056016799,David I. Stuart
A5075369004,H. Hayashii
A5078408177,Laurent Salomon
A5080102542,Toshikazu Nakamura
A5085736091,Edward C. Holmes
A5100317669,Jianping Liu
A5021664662,Henrik Larsson
A5037472513,김은수
A5063946808,D. A. Perley
A5067224766,Chris Taylor
A5084098810,Toby Miller
A5086691656,Patrick Murray
A5088159296,Clare P. Grey
A5090855504,Hamid Reza Karimi
A5100334733,Yuan Yuan
A5100374963,Jing Liu
A5023878393,G. Micela
A5025157783,P. Démoly
A5043863759,Marion Leboyer
A5049309607,Jean‐Claude Tardif
A5072207500,Trevor J. Pugh
A5072719414,Wolfgang Stremmel
A5074378770,Oliver Cromwell
A5074775445,Eliezer Masliah
A5076657750,Enrique Herrera‐Viedma
A5085651175,Carol Brayne
A5087905603,L. Misery
A5100370396,Jian Wang
A5108106211,José Antonio
A5109493822,Lin
A5002118289,Gustavo Turecki
A5011814790,R. Clare
A5024996172,Loet Leydesdorff
A5032708452,Clive Ballard
A5036854824,S. Sekmen
A5059770937,Peter E. H. Schwarz
A5059816020,О.К. Шарутина
A5100734442,Se Hoon Kim
A5017109393,Douglas R. MacFarlane
A5028451925,J. Godlewski
A5031089304,Tomonobu Senjyu
A5034106386,E. Torrence
A5035908578,Shawn D. Taylor
A5038444881,Ludger Klimek
A5050468147,김미숙
A5060742163,Edward G. Lakatta
A5083562055,Takayuki Watanabe
A5084413123,Lars Edvinsson
A5091299716,J. D. Tapia Takaki
A5091742645,Curtis E. Moore
A5100418968,Zhang Li
A5103220093,Michael J. Birrer
A5107389560,L. Truong
A5108050913,Weitao Zheng
A5108662492,Fang
A5109905549,J. Chinellato
A5112623922,Wang
A5114374718,A. M. Wharton
A5005830868,John Tobin
A5021037951,David C. Whitcomb
A5029619328,Olivier Delattre
A5040334922,Anne B. Chang
A5058875978,Ajay J. Kirtane
A5073472318,Hidetoshi Eguchi
A5083360516,M. A. B. do Vale
A5100340530,Qian Li
A5100372581,Tong Sun
A5109008216,Cheng Cheng
A5001549960,John Baker
A5009887722,Yasuhito Tanaka
A5015197843,이동근
A5016814444,S. Lanceros‐Méndez
A5019866348,Stephan Stilgenbauer
A5026241741,K. Yamaguchi
A5045930233,Xuesi Chen
A5059240816,Hark Hoe Tan
A5068692753,John Maltby
A5081037967,D. Saltzberg
A5101742242,Shouxin Zhang
A5107836019,L. Brigliadori
A5004351505,Steven Joniau
A5005642810,Pla Uni
A5013835407,I. Caprini
A5015365574,G. Gilmore
A5017547666,S. W. Koch
A5024632091,이상엽
A5033138192,O. L. Landen
A5046450925,Paul Lichtenstein
A5051422628,José Rodríguez
A5053188243,Bert M. Weckhuysen
A5064063895,Channing J. Der
A5089497655,Brian W. Pogue
A5090591024,Wolff Schmiegel
A5107867625,J. D. Richman
A5111928301,Buxing Han
A5005039590,Enrico Gratton
A5005043325,Susumu Noda
A5009535032,Shin‐Wook Kang
A5013246959,A. John Rush
A5028184027,Yu. F. Ivanov
A5029473053,Ju H. Park
A5033575797,Thomas Efferth
A5048965254,Tom van der Poll
A5052884442,David Castle
A5055033211,Yasuhiko Tabata
A5064532620,Domenico Palli
A5074214331,Jacek Namieśnik
A5086485936,Takashi Nakamura
A5001595227,Aaron Burrell
A5005751643,Paul Glasziou
A5017378369,Rachel Hestrin
A5021639002,Y. Berdnikov
A5025605254,Vinothan Manoharan
A5031973938,Camille Saint-Saëns
A5032170875,Thomas Schleid
A5033462323,H. Peter Soyer
A5049484291,Bruno Vellas
A5053193826,Mark Andrews
A5055636814,E. Sánchez
A5057253611,Hiroshi Kitagawa
A5083331837,Andrea Necchi
A5084745426,Patricia M. Davidson
A5094303390,Cf. Hempel Et Al. Members Of The ISIMIP Project
A5100328102,Xin Wang
A5109090620,Kelly Blankenship
A5109493767,Hong
A5110307469,Yan
A5113488118,Alexandre Dumas
A5000627504,P. Romano
A5011305571,Alan C. Evans
A5013610081,이상용
A5018595778,E. Troja
A5025206364,최영진
A5026315573,José Barluenga
A5027821782,G. Tarlé
A5029229051,Defensoría Pública del Ecuador
A5051113581,Maciej Lewenstein
A5056569207,Krzysztof Radacki
A5059099861,L. Dade Lunsford
A5063016334,Chelsea Hutchinson
A5074289588,Salvatore Cuzzocrea
A5100317491,Andrew R. Green
A5100653327,Wei Zhang
A5102714214,D. Bogavac
A5023783658,Frédéric Amant
A5031667128,Jörg Kleeff
A5034939991,Glenn M. Chertow
A5042762646,Q. Buat
A5051868596,Giovanni B. Frisoni
A5094303167,Bionomia
A5100385270,Na Zhang
A5100428454,Qian Chen
A5100611041,Shuxiang Guo
A5110872063,Christopher Tipping
A5016432802,Amit Agrawal
A5016904876,Egbert F. Smit
A5029950342,이상윤
A5059553787,S. Lowette
A5068824818,Ramaswamy Govindan
A5086074491,Robert L. Ferris
A5089821455,K. Hono
A5100420703,Liang Li
A5100430399,Zhong Chen
A5008288111,김재준
A5008969653,Bernd Hamm
A5009314993,Lixin Guo
A5011216960,A. Salvucci
A5015873777,George F. Gao
A5020005824,Anjan Biswas
A5023963030,Mark Nieuwenhuijsen
A5025961370,Shu Tao
A5037469325,I. Savysyuk
A5071665702,T. Sumiyoshi
A5086385991,Irina Yu. Bagryanskaya
A5086510056,Masafumi Fukagawa
A5088752189,Harry Scott
A5089741432,Melissa C. Southey
A5090679678,William S. Sheldrick
A5100374115,Chen Zhang
A5100604759,Yuming Guo
A5100634225,Z. Li
A5103100830,J. H. Hamilton
A5108047623,Zhongfan Liu
A5007583477,Moncef Gabbouj
A5014829112,Éric Deutsch
A5070871329,O. Penc
A5074093929,Andrew Gelman
A5081370621,Guo‐Xin Jin
A5085688288,D. V. Louzguine
A5088518998,Neal D. Shore
A5100418319,Ming–Hsuan Yang
A5100437308,Zeshui Xu
A5100618207,Kenji Suzuki
A5101779566,David K. Stevenson
A5107982554,R. López-Fernández
A5002522655,Johannes A. Langendijk
A5015798012,Nadia Magnenat‐Thalmann
A5016424332,G. A. Mullier
A5017754970,G. Costa
A5044868665,J. R. Durig
A5062505521,Susumu Kobayashi
A5074660970,이영준
A5084888196,Benson M. Kariuki
