paper_id,scientist_id
W4399577929,A5104752538
W4399577929,A5069449808
W4399577929,A5054724794
W4399577929,A5104752539
W4399577929,A5104752540
W4399577929,A5104752541
W4399577929,A5104752543
W4399577929,A5027515119
W4399577929,A5030110169
W4399577929,A5002584089
W4399577929,A5007850230
W4399577929,A5104752544
W4399577929,A5018390118
W4399577929,A5072968608
W4399577929,A5011216396
W4399684650,A5020538971
W4399684650,A5003186758
W4399684650,A5099133230
W4399684650,A5099133231
W4399730394,A5073553266
W4399730394,A5045787633
W4399730394,A5056898141
W4399730394,A5077633105
W4399730394,A5099162185
W4399798738,A5002762304
W4399798738,A5043953804
W4399798738,A5100404729
W4399798738,A5027048459
W4399809828,A5032020453
W4399809828,A5099247634
W4399924972,A5103274193
W4399924972,A5057661184
W4399924972,A5042335164
W4399924972,A5101861111
W4399924972,A5100739258
W4399924972,A5084363779
W4399924972,A5101639848
W4399924972,A5111236678
W4399924972,A5101384567
W4400045388,A5047517989
W4400087476,A5050385142
W4400132790,A5060484393
W4400132790,A5083784702
W4400132790,A5114161000
W4400132790,A5044936597
W4400132790,A5018138978
W4400132790,A5025052230
W4400132790,A5048530123
W4400135851,A5021895255
W4400135851,A5038588164
W4400135851,A5082628560
W4400135851,A5083867344
W4400135851,A5076800816
W4400135851,A5078391768
W4400135851,A5042078827
W4400232040,A5079989930
W4400232040,A5051144697
W4400232040,A5052130529
W4400232040,A5092617485
W4400232040,A5053624218
W4400255272,A5045484113
W4400257620,A5013812835
W4400257620,A5020399154
W4400257620,A5074025623
W4400257620,A5101851462
W4400257620,A5100720950
W4400257620,A5064200359
W4400257620,A5079056017
W4400281972,A5042564856
W4400281972,A5068717359
W4400281972,A5041841876
W4400281972,A5069950192
W4400281972,A5073277623
W4400578758,A5011170431
W4400578758,A5027074094
W4400624401,A5031207095
W4400624401,A5071610239
W4400624401,A5100701002
W4400651835,A5100625050
W4400651835,A5013059792
W4400651835,A5046052924
W4400651835,A5101382619
W4400651835,A5100388089
W4400651835,A5017322165
W4400651835,A5101501944
W4400651835,A5112186473
W4400651835,A5042649116
W4400651835,A5100327225
W4400651835,A5100678576
W4400651835,A5085057160
W4400651835,A5100438456
W4400651835,A5102726256
W4400651835,A5113289576
W4400651835,A5100615938
W4400651835,A5103907324
W4400651835,A5103166714
W4400651835,A5101022542
W4400651835,A5113413482
W4400651835,A5101274752
W4400651835,A5101733932
W4400651835,A5101414941
W4400651835,A5100330941
W4400651835,A5115603695
W4400651835,A5115593447
W4400651835,A5016549074
W4400651835,A5042964547
W4400651835,A5089317411
W4400651835,A5100754835
W4400651835,A5103112573
W4400651835,A5005506987
W4400651835,A5030777217
W4400651835,A5100629346
W4400651835,A5100961934
W4400651835,A5073134377
W4400651835,A5101768782
W4400651835,A5100709239
W4400651835,A5065034639
W4400651835,A5020505798
W4400651835,A5018788237
W4400652616,A5086861686
W4400652616,A5111094417
W4400652616,A5100380084
W4400652616,A5100334021
W4400652616,A5100704940
W4400652616,A5037556294
W4400652616,A5113925575
W4400652616,A5064537652
W4400652616,A5113135832
W4400652616,A5084083467
W4400652616,A5091896636
W4400652616,A5055640762
W4400842860,A5042967228
W4400842860,A5036664258
W4400842860,A5100328652
W4400842860,A5108327191
W4400842860,A5050884479
W4400842860,A5104360251
W4400842860,A5081547303
W4400842860,A5042717652
W4401043863,A5106203274
W4401043863,A5106243294
W4401043863,A5106055710
W4401043863,A5106203275
W4401047100,A5010952532
W4401047100,A5085170428
W4401047100,A5032478403
W4401111001,A5100428456
W4401111001,A5039352748
W4401111001,A5108503593
W4401111001,A5000661742
W4401111001,A5100398318
W4401111001,A5019964972
W4401111001,A5044883250
W4401111001,A5045802007
W4401111001,A5013123146
W4401111001,A5100351931
W4401111001,A5073134247
W4401111001,A5112974389
W4401111001,A5104226799
W4401191299,A5100724115
W4401191299,A5068379441
W4401191299,A5036237362
W4401191299,A5113322429
W4401191299,A5003491388
W4401191299,A5100440862
W4401191299,A5049274126
W4401191299,A5100629513
W4401329704,A5052055460
W4401560462,A5103820328
W4401560462,A5102558423
W4401560462,A5100731766
W4401560462,A5102954637
W4401560462,A5064298175
W4401560462,A5100342298
W4401560462,A5038920190
W4401560462,A5101667246
W4401560462,A5100364824
W4401560462,A5047180128
W4401560462,A5114037741
W4401560462,A5111791216
W4401560462,A5103144806
W4401560462,A5100460818
W4401560462,A5017093588
W4401642223,A5109765040
W4401642223,A5035372885
W4401650549,A5017278139
W4401650549,A5111293536
W4401650549,A5045678450
W4401650549,A5108909895
W4401650549,A5100404095
W4401650549,A5004997161
W4401650549,A5100386387
W4401650549,A5074459207
W4401650549,A5067374965
W4401650549,A5100367597
W4401679769,A5034218219
W4401754921,A5001696853
W4401754921,A5100354377
W4401754921,A5100394814
W4401754921,A5091748443
W4401754921,A5003834274
W4401754921,A5075535352
W4401754921,A5060484186
W4401754921,A5102018239
W4401754921,A5089259739
W4401819987,A5033634734
W4401819987,A5115694763
W4401819987,A5103581948
W4401819987,A5100714017
W4401819987,A5103109240
W4401819987,A5100405987
W4401819987,A5113412654
W4401819987,A5115695181
W4401819987,A5101682387
W4401819987,A5100362041
W4401819987,A5029053811
W4401819987,A5063155550
W4401819987,A5022569738
W4401819987,A5100403590
W4401819987,A5101199023
W4401819987,A5103245119
W4401819987,A5090943298
W4401819987,A5086626922
W4401819987,A5101516344
W4401819987,A5056183845
W4401819987,A5086596591
W4401819987,A5101894973
W4401819987,A5060263237
W4401819987,A5109768087
W4401819987,A5072576421
W4401819987,A5100389658
W4401819987,A5115695478
W4401819987,A5100372684
W4401819987,A5039055794
W4401819987,A5019014062
W4401819987,A5100657598
W4401819987,A5014106967
W4401819987,A5081247356
W4401819987,A5015389773
W4401819987,A5100747229
W4401819987,A5108924522
W4401819987,A5047266050
W4401819987,A5001246465
W4401819987,A5066433882
W4401819987,A5100763748
W4401819987,A5108337108
W4401819987,A5075013625
W4401819987,A5100344954
W4401819987,A5059026057
W4401819987,A5071506673
W4401819987,A5100452931
W4401819987,A5054292278
W4401819987,A5106124934
W4401819987,A5028980812
W4401819987,A5074231572
W4401819987,A5040945574
W4401952390,A5010732323
W4401974279,A5026445649
W4402049525,A5108613007
W4402049525,A5091162879
W4402049525,A5028761378
W4402049525,A5025446671
W4402082747,A5023502525
W4402082747,A5089869894
W4402082747,A5076117655
W4402082747,A5109773502
W4402082747,A5100395923
W4402082747,A5114148127
W4402082747,A5100434727
W4402082747,A5021869438
W4402082747,A5108053870
W4402082747,A5100341269
W4402082747,A5100430020
W4402200429,A5050612958
W4402251461,A5046711963
W4402276987,A5107017997
W4402519167,A5112852466
W4402519167,A5018054038
W4402519167,A5064697305
W4402519167,A5077301130
W4402519167,A5073833609
W4402519167,A5063422490
W4402519167,A5073129989
W4402519167,A5005962138
W4402519167,A5026795320
W4402519167,A5031841276
W4402519167,A5066986444
W4402519167,A5109648731
W4402519167,A5100971709
W4402519167,A5002745221
W4402519167,A5050241263
W4402519167,A5066079103
W4402519167,A5113823049
W4402519167,A5065865976
W4402519167,A5084916921
W4402519167,A5089400207
W4402519167,A5072962250
W4402519167,A5030783563
W4402519167,A5061878462
W4402519167,A5111223873
W4402548585,A5034972183
W4402548585,A5101924592
W4402548585,A5056387446
W4402548585,A5021522674
W4402548585,A5102881127
W4402548585,A5041912334
W4402548585,A5107842185
W4402548585,A5015202957
W4402548585,A5100741384
W4402548585,A5082195410
W4402548585,A5050421775
W4402548585,A5030577122
W4402548585,A5069050806
W4402548585,A5049369439
W4402548585,A5053668514
W4402548585,A5099029433
W4402548585,A5014682106
W4402548585,A5012419719
W4402548585,A5003897511
W4402620314,A5109784331
W4402620314,A5102212936
W4402620314,A5046684555
W4402620314,A5053195831
W4402620314,A5044718477
W4402620314,A5100604569
W4402620314,A5010708205
W4402622390,A5034057948
W4402622390,A5084968849
W4402622390,A5021263855
W4402644485,A5038319836
W4402644485,A5107605857
W4402644485,A5034082845
W4402644485,A5017811527
W4402727040,A5100883833
W4402727040,A5068548252
W4402727040,A5014937540
W4402727040,A5065665560
W4402727040,A5071743450
W4402727040,A5100340238
W4402727040,A5058345431
W4402727040,A5101562162
W4402791613,A5113331332
W4402791613,A5102960652
W4402919565,A5046297463
W4402919565,A5086836027
W4402919565,A5067635955
W4402919565,A5100420553
W4402919565,A5115602091
W4402919565,A5047911590
W4402919565,A5063054193
W4402919565,A5044215108
W4402919565,A5012861613
W4402919565,A5045710264
W4402919565,A5100641274
W4402919565,A5101899424
W4402919565,A5101557725
W4402919565,A5082241181
W4402919565,A5002614185
W4402919565,A5061355496
W4402919565,A5007896601
W4402919565,A5013289078
W4402919565,A5108726481
W4402919565,A5101670799
W4402919565,A5012669695
W4402919565,A5074906220
W4402919565,A5115596265
W4402919565,A5100407653
W4402919565,A5074463904
W4402919565,A5075013971
W4402919565,A5085719140
W4403029107,A5107685794
W4403867677,A5060450889
W4403867677,A5077305342
W4403905542,A5114461512
W4403944763,A5091504963
W4403944763,A5065188846
W4405063869,A5113381664
W4405063869,A5086685595
W4405063869,A5113381672
W4405063869,A5037131097
W4405063869,A5115014169
W4405063869,A5066439809
W4405063869,A5091522044
W4405063869,A5115014170
W4405384675,A5053590904
W4405384675,A5021327702
W4405384675,A5114122583
W4405384675,A5088821562
W596845426,A5113441656
W596845426,A5109692963
W596845426,A5077538372
W610614586,A5018560479
W646702402,A5113685325
W1520127142,A5101462005
W1520127142,A5113478797
W1520127142,A5102603787
W1520127142,A5110592989
W1587884732,A5006742662
W1900951826,A5053202146
W1998569207,A5001689341
W2137493306,A5110918928
W2137493306,A5024017549
W2137493306,A5017062543
W2137493306,A5110247260
W2137493306,A5034873383
W2137493306,A5022322452
W2181628481,A5001427381
W219452694,A5104266052
W219452694,A5109695669
W2526459978,A5063729548
W2526459978,A5077250572
W2620711578,A5079603834
W2743117194,A5025513561
W2743117194,A5028542687
W2743117194,A5069014035
W2810162463,A5076271305
W2810162463,A5088197691
W313962159,A5026294699
W4390483194,A5100609078
W4390483194,A5070424429
W4390483194,A5102219590
W4390483194,A5112785216
W4390483194,A5100356982
W4390483194,A5085692996
W4390483194,A5040179504
W4390494339,A5101768388
W4390494339,A5074268098
W4390494339,A5027856764
W4390494339,A5074256305
W4390494339,A5085226796
W4390494339,A5090542476
W4390494339,A5021570324
W4390500067,A5100667276
W4390500067,A5103057160
W4390500067,A5037743899
W4390500067,A5073834352
W4390500067,A5006507348
W4390500067,A5101517781
W4390500067,A5103120011
W4390500067,A5070818496
W4390500067,A5027533708
W4390500389,A5101573071
W4390500389,A5047522443
W4390500389,A5008985306
W4390500389,A5025352985
W4390500389,A5044534495
W4390500389,A5047122784
W4390500389,A5101294134
W4390500389,A5061519548
W4390500389,A5036831350
W4390500389,A5087164211
W4390501304,A5076021003
W4390501304,A5090869718
W4390501304,A5047460475
W4390501304,A5101625045
W4390501304,A5101520093
W4390501304,A5052715533
W4390501304,A5111178169
W4390501304,A5113307480
W4390501304,A5084421656
W4390501304,A5035977310
W4390501304,A5083880020
W4390501304,A5108048766
W4390501304,A5100362181
W4390501304,A5100342582
W4390501304,A5032835461
W4390501304,A5085627701
W4390501304,A5005839192
W4390501304,A5000025727
W4390501304,A5011854155
W4390501304,A5101441680
W4390501304,A5082272658
W4390501304,A5100428820
W4390501304,A5014737817
W4390501304,A5062012068
W4390501304,A5074310982
W4390501304,A5036744599
W4390501304,A5101613292
W4390501304,A5072296344
W4390511255,A5018385800
W4390511255,A5058087125
W4390511255,A5003615922
W4390511255,A5086540342
W4390511255,A5110962519
W4390543753,A5100728395
W4390543753,A5101449183
W4390543753,A5112993820
W4390543753,A5108861354
W4390543753,A5111361443
W4390543753,A5113091051
W4390543753,A5078571281
W4390543753,A5067540273
W4390546288,A5100356535
W4390546288,A5104238513
W4390546288,A5044145865
W4390546288,A5059197749
W4390546288,A5059814020
W4390546288,A5100349284
W4390546288,A5036309567
W4390546290,A5101287795
W4390546290,A5110246965
W4390546290,A5004700064
W4390546290,A5076426651
W4390546290,A5084837992
W4390546290,A5063807836
W4390546290,A5031822109
W4390546290,A5101874550
W4390575278,A5003511697
W4390575278,A5109671356
W4390575278,A5019999222
W4390575278,A5113935937
W4390575278,A5064482165
W4390578014,A5101448217
W4390578014,A5062048292
W4390578014,A5019484731
W4390578014,A5100383998
W4390578902,A5007715764
W4390578902,A5102836547
W4390578902,A5040477207
W4390578902,A5100327759
W4390578902,A5067191302
W4390578902,A5047474066
W4390581304,A5011346612
W4390581304,A5100454174
W4390581304,A5083533649
W4390581304,A5060682269
W4390581304,A5003842170
W4390581304,A5060759067
W4390590138,A5009132698
W4390590138,A5103113241
W4390590138,A5075803072
W4390590138,A5113919846
W4390590138,A5051554823
W4390590138,A5039079972
W4390590138,A5100759482
W4390590138,A5060776726
W4390590138,A5075254738
W4390599059,A5000077495
W4390599059,A5114043944
W4390599059,A5100643214
W4390599059,A5039298339
W4390599059,A5077262850
W4390599059,A5102483470
W4390599059,A5072145768
W4390599059,A5103145884
W4390599059,A5082044057
W4390599059,A5103072883
W4390599059,A5101924956
W4390599059,A5100398912
W4390599059,A5100420256
W4390640345,A5113958213
W4390640345,A5040436425
W4390640345,A5108817590
W4390640345,A5027071424
W4390640345,A5100420537
W4390640345,A5001975217
W4390654678,A5100988198
W4390654678,A5061538266
W4390654678,A5000187055
W4390654678,A5015447794
W4390654678,A5046289405
W4390654678,A5059825075
W4390662004,A5041192795
W4390662004,A5113090822
W4390662004,A5051509151
W4390662004,A5001547040
W4390662004,A5100775307
W4390662004,A5029640702
W4390662004,A5061727016
W4390662004,A5010167527
W4390662004,A5033146191
W4390665419,A5100421315
W4390665419,A5050310589
W4390665419,A5100406714
W4390665419,A5100634051
W4390665419,A5010473111
W4390665419,A5100372733
W4390665419,A5100740504
W4390665419,A5072566242
W4390665775,A5079855525
W4390665775,A5025482133
W4390665775,A5100412259
W4390665775,A5071384282
W4390665775,A5100705558
W4390665775,A5091105531
W4390666074,A5054783879
W4390666074,A5030649078
W4390666074,A5014369709
W4390666074,A5101778009
W4390666074,A5101914707
W4390667178,A5061826878
W4390667178,A5002073061
W4390667178,A5015619224
W4390667178,A5102854718
W4390670334,A5076149259
W4390670334,A5112810363
W4390670334,A5072667148
W4390670334,A5100741384
W4390670334,A5078066178
W4390670334,A5036233749
W4390670334,A5008475639
W4390670334,A5080028212
W4390670334,A5100726226
W4390670334,A5090567341
W4390670334,A5100359987
W4390670334,A5101893228
W4390670334,A5014177479
W4390670334,A5100461208
W4390670334,A5078674610
W4390670334,A5000318430
W4390670334,A5056443419
W4390670334,A5068596690
W4390670334,A5109579456
W4390670334,A5057704753
W4390670334,A5107229247
W4390670334,A5080081094
W4390670334,A5100661398
W4390670334,A5100443610
W4390670334,A5005181416
W4390670334,A5058517758
W4390670334,A5100703079
W4390670334,A5036761448
W4390670334,A5100452879
W4390670334,A5100760377
W4390670334,A5112111041
W4390670334,A5022158480
W4390670334,A5051200107
W4390670334,A5112206913
W4390670334,A5100404970
W4390670334,A5101438106
W4390670334,A5101636037
W4390670334,A5021856284
W4390670334,A5102791366
W4390670334,A5029409018
W4390670334,A5101771415
W4390670334,A5100409479
W4390670334,A5100641381
W4390670334,A5090541397
W4390670334,A5084059997
W4390670334,A5002727383
W4390670334,A5048263365
W4390670334,A5023128001
W4390670334,A5103930016
W4390670334,A5100719494
W4390670334,A5069860147
W4390670334,A5100373291
W4390670334,A5039405375
W4390670334,A5033803100
W4390670334,A5052722243
W4390670334,A5041146217
W4390670334,A5103029793
W4390670334,A5077268765
W4390671307,A5046183234
W4390671307,A5079315042
W4390671307,A5078610236
W4390671307,A5012536010
W4390671307,A5053621729
W4390671307,A5037113425
W4390671307,A5054870315
W4390691982,A5052009653
W4390691982,A5040889248
W4390691982,A5100407664
W4390691982,A5041301033
W4390691982,A5009239986
W4390691982,A5090662024
W4390691982,A5077042841
W4390691982,A5100688865
W4390691982,A5100627572
W4390691982,A5033874532
W4390691982,A5070461193
W4390691982,A5108059995
W4390691982,A5112469206
W4390694374,A5038716495
W4390694374,A5015203384
W4390694374,A5035949410
W4390694374,A5047848421
W4390694374,A5007230088
W4390694374,A5037629380
W4390694374,A5077817893
W4390694374,A5051242537
W4390694374,A5035839953
W4390694374,A5009483759
W4390694374,A5034175793
W4390694374,A5014561886
W4390694374,A5028421369
W4390694374,A5034891814
W4390694374,A5040603981
W4390694374,A5023079461
W4390694374,A5016928797
W4390694374,A5062558571
W4390694374,A5025392131
W4390694374,A5001270854
W4390694374,A5027512978
W4390694374,A5045186250
W4390694374,A5009831302
W4390694374,A5011936459
W4390694374,A5003115770
W4390694374,A5074407201
W4390694374,A5048937331
W4390694374,A5091235988
W4390694374,A5091088506
W4390694374,A5063304307
W4390694374,A5080868397
W4390694374,A5090772042
W4390694374,A5066431703
W4390694374,A5050834304
W4390694374,A5006258310
W4390694374,A5078810947
W4390694374,A5063092296
W4390694374,A5007537656
W4390694374,A5037944212
